year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2024,Abia,Umu-Nneochi,5.43,3860,93
2024,Abia,Ukwa West,3.11,3560,120
2024,Abia,Ohafia,6.71,1285,45
2024,Adamawa,Fufore,7.88,1616,47
2024,Adamawa,Mayo-Belwa,5.75,1665,27
2024,Adamawa,Michika,7.13,1609,36
2024,Adamawa,Shelleng,9.99,1452,35
2024,Adamawa,Demsa,6.68,1626,33
2024,Adamawa,Ganye,8.02,1390,25
2024,Adamawa,Guyuk,3.62,1291,49
2024,Adamawa,Mubi North,5.55,1502,19
2024,Adamawa,Mubi South,5.45,1511,45
2024,Adamawa,Girei,3.07,1412,30
2024,Adamawa,Yola North,2.03,1554,38
2024,Adamawa,Song,2.78,1571,38
2024,Adamawa,Hong,4.77,1515,46
2024,Adamawa,Yola South,3.64,1714,17
2024,Adamawa,Gombi,1.71,1328,38
2024,Adamawa,Jada,8.96,1669,33
2024,Adamawa,Maiha,1.85,1640,20
2024,Adamawa,Numan,5.52,1511,34
2024,Adamawa,Lamurde,5.82,1359,27
2024,Adamawa,Madagali,6.66,1669,22
2024,Adamawa,Toungo,6.37,1527,26
2024,Akwa Ibom,Ibiono Ibom,1.55,1392,42
2024,Akwa Ibom,Abak,7.84,560,17
2024,Akwa Ibom,Uyo,8.84,706,14
2024,Akwa Ibom,Urue-Offong/Oruko,2.4,694,21
2024,Akwa Ibom,Uruan,6.62,619,12
2024,Akwa Ibom,Essien Udim,10,601,21
2024,Akwa Ibom,Mbo,6.43,706,23
2024,Akwa Ibom,Mbo,5.33,562,12
2024,Akwa Ibom,Ika,9.4,616,12
2024,Akwa Ibom,Ukanafun,7.56,635,15
2024,Akwa Ibom,Udung Uko,3.14,548,10
2024,Akwa Ibom,Mbo,9.96,561,13
2024,Akwa Ibom,Etim Ekpo,4.59,602,9
2024,Akwa Ibom,Etinan,9.43,704,17
2024,Akwa Ibom,Itu,1.44,667,11
2024,Akwa Ibom,Ikono,4.96,705,16
2024,Akwa Ibom,Ikot Abasi,3.98,625,13
2024,Akwa Ibom,Ikot Ekpene,4.38,578,13
2024,Akwa Ibom,Oruk Anam,9.74,591,10
2024,Akwa Ibom,Oron,7.85,663,21
2024,Akwa Ibom,Onna,1.11,644,22
2024,Akwa Ibom,Okobo,3.8,681,9
2024,Akwa Ibom,Eastern Obolo,2.06,705,12
2024,Akwa Ibom,Eket,4.99,712,22
2024,Akwa Ibom,Obot Akara,7.27,615,10
2024,Akwa Ibom,Ini,3.32,626,20
2024,Akwa Ibom,Nsit Ubium,8.35,569,22
2024,Akwa Ibom,Nsit Ibom,8.39,637,9
2024,Akwa Ibom,Nsit Atai,5.19,2581,38
2024,Akwa Ibom,Mkpat Enin,7.72,2991,34
2024,Akwa Ibom,Ibeno,3.43,2926,21
2024,Akwa Ibom,Ibesikpo Asutan,1.64,3027,23
2024,Akwa Ibom,Mbo,2.02,2711,25
2024,Akwa Ibom,Mbo,1.47,2732,24
2024,Akwa Ibom,Esit - Eket,2.46,3006,30
2024,Anambra,Ihiala,7.22,2628,50
2024,Anambra,Idemili North,6.8,2824,22
2024,Anambra,Idemili South,8.29,2709,41
2024,Anambra,Nnewi North,3.29,2606,49
2024,Anambra,Aguata,7.59,3009,33
2024,Anambra,Njikoka,6.15,2711,32
2024,Anambra,Onitsha North,8.1,3042,36
2024,Anambra,Ogbaru,5.27,2968,37
2024,Anambra,Anambra West,7.6,2602,49
2024,Anambra,Anambra East,9.48,2988,46
2024,Anambra,Awka North,9.63,3022,44
2024,Anambra,Ekwusigo,9.78,3714,48
2024,Anambra,Awka South,6.2,3805,54
2024,Anambra,Ayamelum,2.04,3363,54
2024,Anambra,Dunukofia,4.26,2953,28
2024,Anambra,Anaocha,3.86,3240,19
2024,Anambra,Oyi,7.73,3455,24
2024,Anambra,Onitsha South,9.1,3329,22
2024,Anambra,Orumba North,2.23,3807,36
2024,Anambra,Orumba South,4.72,3700,43
2024,Anambra,Dunukofia,5.76,3122,21
2024,Anambra,Nnewi South,6.9,3265,41
2024,Bauchi,Gamawa,6.83,3213,25
2024,Bauchi,Ganjuwa,3.89,3456,34
2024,Bauchi,Toro,2.37,3531,20
2024,Bauchi,Giade,3.98,3824,41
2024,Bauchi,Tafawa-Balewa,8.61,3482,48
2024,Bauchi,Alkaleri,7.14,3627,24
2024,Bauchi,Misau,8.23,3269,40
2024,Bauchi,Dass,7.97,2972,55
2024,Bauchi,Itas/Gadau,2.92,3144,50
2024,Bauchi,Darazo,4.54,3629,47
2024,Bauchi,Bauchi,1.87,3461,23
2024,Bauchi,Ningi,3.13,3208,55
2024,Bauchi,Kirfi,7.11,2878,52
2024,Bauchi,Katagum,9.49,3170,40
2024,Bauchi,Shira,9.13,1944,27
2024,Bauchi,Jama'are,7.84,2068,17
2024,Bauchi,Zaki,9.44,1994,32
2024,Bauchi,Bogoro,6.32,1737,26
2024,Bauchi,Damban,9.22,1979,41
2024,Bauchi,Warji,7.4,1633,32
2024,Bayelsa,Brass,2.46,1960,25
2024,Bayelsa,Ogbia,2.7,1649,31
2024,Bayelsa,Ekeremor,4.63,1598,32
2024,Bayelsa,Nembe,1.86,2064,40
2024,Bayelsa,Sagbama,4.96,1934,18
2024,Bayelsa,Kolokuma/Opokuma,4.11,1676,26
2024,Bayelsa,Southern Ijaw,2.06,1812,27
2024,Bayelsa,Yenegoa,7.53,2432,36
2024,Benue,Gwer West,3.73,2453,47
2024,Benue,Ukum,9.8,2463,19
2024,Benue,Ushongo,9.39,2148,42
2024,Benue,Guma,2.54,2354,32
2024,Benue,Vandeikya,3.29,2157,28
2024,Benue,Ohimini,8.93,2548,45
2024,Benue,Katsina-Ala,2.72,2276,28
2024,Benue,Konshisha,6.37,2234,33
2024,Benue,Apa,8.76,2448,43
2024,Benue,Kwande,2.48,2030,41
2024,Benue,Ado,7.61,2324,39
2024,Benue,Logo,3.59,1914,19
2024,Benue,Makurdi,6.94,2276,45
2024,Benue,Gboko,1.38,2158,36
2024,Benue,Obi,6.81,2303,31
2024,Benue,Ogbadibo,8.13,2170,16
2024,Benue,Oju,1.74,2539,22
2024,Benue,Agatu,5.93,1326,9
2024,Benue,Buruku,4.28,1527,23
2024,Benue,Okpokwu,5.72,1653,21
2024,Benue,Oturkpo,7.3,1406,11
2024,Benue,Tarka,5.68,1482,17
2024,Benue,Gwer East,1.91,1656,13
2024,Borno,Abadam,3.2,1530,10
2024,Borno,Chibok,9.94,1550,18
2024,Borno,Jere,9.41,1282,18
2024,Borno,Maiduguri,2.69,1308,15
2024,Borno,Kala/Balge,6.31,1544,18
2024,Borno,Askira/Uba,1.83,1549,15
2024,Borno,Marte,8.23,1497,8
2024,Borno,Kaga,1.46,1358,15
2024,Borno,Mobbar,4.65,1276,18
2024,Borno,Bayo,9.74,1299,10
2024,Borno,Monguno,3.5,1955,26
2024,Borno,Ngala,2.88,1928,19
2024,Borno,Nganzai,8.78,1928,23
2024,Borno,Hawul,1.16,1850,22
2024,Borno,Gwoza,2.49,1851,14
2024,Borno,Guzamala,5.67,1722,19
2024,Borno,Shani,9.52,1615,24
2024,Borno,Gubio,2.38,1581,24
2024,Borno,Dikwa,4.73,1636,22
2024,Borno,Kwaya Kusar,5.94,1970,27
2024,Borno,Damboa,1.66,1896,33
2024,Borno,Kukawa,8.23,1730,24
2024,Borno,Konduga,7.32,1912,14
2024,Borno,Mafa,3.9,1781,30
2024,Borno,Biu,9.23,1866,16
2024,Borno,Magumeri,5.81,1760,23
2024,Borno,Bama,8.37,1952,21
2024,Cross River,Calabar South,5.28,1213,43
2024,Cross River,Calabar South,8.82,1418,67
2024,Cross River,Ogoja,2.16,1193,77
2024,Cross River,Obubra,4.67,1405,76
2024,Cross River,Abi,1.96,1240,68
2024,Cross River,Etung,1.97,1296,72
2024,Cross River,Obanliku,3.17,946,25
2024,Cross River,Akamkpa,4.25,736,33
2024,Cross River,Yakurr,1.37,720,27
2024,Cross River,Yala,3.95,842,22
2024,Cross River,Boki,2.71,705,35
2024,Cross River,Ikom,4.11,892,26
2024,Cross River,Obudu,4.39,871,28
2024,Cross River,Odukpani,5.18,792,20
2024,Cross River,Akpabuyo,9.88,774,37
2024,Cross River,Bekwara,7.62,755,39
2024,Cross River,Bakassi,2.95,827,21
2024,Cross River,Bakassi,1.14,2375,19
2024,Cross River,Biase,7.42,2153,17
2024,Cross River,Calabar-Municipal,3.41,2447,24
2024,Delta,Isoko North,6.88,2379,20
2024,Delta,Aniocha South,9.33,2129,12
2024,Delta,Bomadi,4.5,2688,14
2024,Delta,Ndokwa East,4.88,2003,29
2024,Delta,Ndokwa West,5.25,2459,33
2024,Delta,Uvwie,2.24,2575,26
2024,Delta,Aniocha North,8.63,2100,34
2024,Delta,Oshimili South,6.76,2651,27
2024,Delta,Bomadi,3.85,2435,23
2024,Delta,Bomadi,9.6,2256,16
2024,Delta,Bomadi,3.14,2117,12
2024,Delta,Oshimili North,2.47,2191,24
2024,Delta,Okpe,6.9,2344,16
2024,Delta,Warri South West,8.34,2217,34
2024,Delta,Warri South,1.92,2526,19
2024,Delta,Ukwuani,4.59,2346,23
2024,Delta,Isoko South,7.5,2164,21
2024,Delta,Ika North East,3.96,2611,31
2024,Delta,Warri North,4.36,2462,18
2024,Delta,Ika South,4.01,2392,11
2024,Delta,Ethiope East,7,2322,31
2024,Delta,Ethiope East,9.71,2347,21
2024,Delta,Isoko North,6.01,2679,22
2024,Delta,Patani,6.84,2572,20
2024,Delta,Ethiope West,7.73,1001,13
2024,Delta,Ughelli South,4.22,919,16
2024,Delta,Burutu,4.02,898,21
2024,Delta,Ughelli North,8.82,905,24
2024,Delta,Sapele,7.27,784,16
2024,Delta,Udu,6.59,880,18
2024,Ebonyi,Abakaliki,4.36,982,16
2024,Ebonyi,Izzi,1.37,744,21
2024,Ebonyi,Ohaukwu,8.53,960,17
2024,Ebonyi,Ivo,3.63,980,21
2024,Ebonyi,Ikwo,4.95,750,13
2024,Ebonyi,Afikpo North,2.22,901,16
2024,Ebonyi,Ishielu,2.07,956,19
2024,Ebonyi,Ebonyi,3.03,937,21
2024,Ebonyi,Afikpo South,7.18,840,10
2024,Ebonyi,Ezza South,4.27,790,24
2024,Ebonyi,Ohaozara,4.73,919,18
2024,Ebonyi,Ezza North,3.19,969,21
2024,Ebonyi,Onicha,4.21,948,13
2024,Edo,Egor,1.8,779,10
2024,Edo,Oredo,2.33,982,14
2024,Edo,Owan West,7.5,856,25
2024,Edo,Esan South East,2.97,959,10
2024,Edo,Esan North East,5.49,934,21
2024,Edo,Esan Central,2.19,979,20
2024,Edo,Owan East,3.06,857,17
2024,Edo,Uhunmwonde,5.47,822,15
2024,Edo,Etsako West,2.37,1115,21
2024,Edo,Ikpoba-Okha,8.1,1053,14
2024,Edo,Etsako East,6.47,1230,24
2024,Edo,Etsako Central,2.65,1071,24
2024,Edo,Orhionmwon,9.21,1156,27
2024,Edo,Akoko-Edo,6.82,1246,21
2024,Edo,Igueben,2.56,1056,24
2024,Edo,Ovia North East,1.93,1193,17
2024,Edo,Ovia South West,1.81,1099,14
2024,Edo,Esan West,9.12,1335,37
2024,Ekiti,Ikole,8.24,1216,13
2024,Ekiti,Ilejemeji,6.63,1098,25
2024,Ekiti,Moba,3.18,1096,25
2024,Ekiti,Ido-Osi,1.24,1337,15
2024,Ekiti,Ikere,7.83,1205,26
2024,Ekiti,Ekiti East,9.96,1198,35
2024,Ekiti,Irepodun/Ifelodun,8.2,1043,18
2024,Ekiti,Ekiti South West,4.43,1159,30
2024,Ekiti,Efon,4.54,1204,27
2024,Ekiti,Ise/Orun,1.13,1241,35
2024,Ekiti,Emure,6.72,1330,17
2024,Ekiti,Oye,5.16,1341,17
2024,Ekiti,Ado Ekiti,3.08,1046,23
2024,Ekiti,Ijero,6.72,952,10
2024,Ekiti,Ekiti West,2.16,858,14
2024,Ekiti,Aiyekire (Gbonyin),7.61,1025,20
2024,Enugu,Udi,1.1,949,12
2024,Enugu,Udenu,1.19,885,16
2024,Enugu,Enugu East,1.77,1006,10
2024,Enugu,Ezeagu,8.24,948,22
2024,Enugu,Aninri,9.69,943,14
2024,Enugu,Oji-River,6.31,840,10
2024,Enugu,Enugu South,6.27,786,19
2024,Enugu,Enugu North,2.9,948,18
2024,Enugu,Nkanu East,3.9,992,10
2024,Enugu,Nsukka,3.39,867,9
2024,Enugu,Nkanu West,7.21,934,9
2024,Enugu,Uzo-Uwani,1,824,17
2024,Enugu,Awgu,8.55,940,19
2024,Enugu,Isi-Uzo,7.8,977,22
2024,Enugu,Igbo-Eze South,2.54,817,17
2024,Enugu,Igbo-Eze North,1.12,999,18
2024,Enugu,Igbo-Etiti,4.18,932,20
2024,Federal Capital Territory,Bwari,9.14,1056,15
2024,Federal Capital Territory,Abaji,1.09,972,20
2024,Federal Capital Territory,Abuja Municipal,7.79,1041,20
2024,Federal Capital Territory,Kuje,2.15,1043,11
2024,Federal Capital Territory,Gwagwalada,2.54,925,16
2024,Federal Capital Territory,Kwali,6.1,795,18
2024,Gombe,Akko,7.25,938,20
2024,Gombe,Shomgom,2.61,880,11
2024,Gombe,Balanga,6.43,837,14
2024,Gombe,Billiri,8.96,793,12
2024,Gombe,Funakaye,9.36,810,21
2024,Gombe,Gombe,5.39,824,21
2024,Gombe,Nafada,9.25,1041,17
2024,Gombe,Yamaltu/Deba,5.11,990,20
2024,Gombe,Kwami,2.32,841,17
2024,Gombe,Kaltungo,8.6,865,20
2024,Gombe,Dukku,6.51,830,19
2024,Imo,Njaba,9.13,851,16
2024,Imo,Ngor-Okpala,6.53,797,17
2024,Imo,Mbaitoli,7.94,999,11
2024,Imo,Orlu,2.79,1056,19
2024,Imo,Ahiazu-Mbaise,8.16,900,10
2024,Imo,Isu,2.97,843,16
2024,Imo,Okigwe,5.25,929,18
2024,Imo,Owerri-Municipal,6.7,827,8
2024,Imo,Ezinihitte,1.78,860,9
2024,Imo,Oru West,2.54,708,10
2024,Imo,Ohaji/Egbema,9.79,852,10
2024,Imo,Owerri West,9.26,688,6
2024,Imo,Unuimo,7.89,674,10
2024,Imo,Orsu,4.67,702,11
2024,Imo,Nwangele,4.57,708,8
2024,Imo,Nkwerre,2.98,835,11
2024,Imo,Owerri North,3.65,682,8
2024,Imo,Oru East,6.19,853,6
2024,Imo,Oguta,2.83,746,14
2024,Imo,Ideato North,5.77,749,15
2024,Imo,Ideato South,2.91,689,8
2024,Imo,Obowo,7.89,847,14
2024,Imo,Ehime-Mbano,6.32,712,7
2024,Imo,Ikeduru,4.78,833,10
2024,Imo,Isiala Mbano,3,781,6
2024,Imo,Aboh-Mbaise,3.69,679,15
2024,Imo,Ihitte/Uboma,5.09,815,6
2024,Jigawa,Buji,8.72,848,9
2024,Jigawa,Gwaram,3.35,749,11
2024,Jigawa,Gwiwa,3.58,729,11
2024,Jigawa,Hadejia,8.16,654,16
2024,Jigawa,Auyo,1.55,670,7
2024,Jigawa,Kiri Kasamma,1.71,648,15
2024,Jigawa,Sule-Tankarkar,4.71,797,11
2024,Jigawa,Garki,4.4,856,10
2024,Jigawa,Kafin Hausa,6.51,841,11
2024,Jigawa,Gagarawa,8.24,753,14
2024,Jigawa,Babura,6.25,802,10
2024,Jigawa,Taura,5.7,810,12
2024,Jigawa,Kazaure,1.34,689,8
2024,Jigawa,Miga,4.7,705,9
2024,Jigawa,Dutse,8.5,925,31
2024,Jigawa,Kiyawa,1.98,1198,13
2024,Jigawa,Ringim,7.02,1123,19
2024,Jigawa,Kaugama,2.61,1087,29
2024,Jigawa,Jahun,5.38,978,20
2024,Jigawa,Maigatari,4.25,1017,24
2024,Jigawa,Gumel,1.74,1012,22
2024,Jigawa,Birni Kudu,2.39,1012,27
2024,Jigawa,Biriniwa,8.78,1165,20
2024,Jigawa,Malam Madori,4.46,986,25
2024,Jigawa,Roni,4.78,1097,26
2024,Jigawa,Yankwashi,8.65,1182,23
2024,Jigawa,Guri,9.38,978,12
2024,Kaduna,Giwa,8.62,1068,29
2024,Kaduna,Soba,7.46,991,29
2024,Kaduna,Ikara,9.64,1196,21
2024,Kaduna,Jema'a,9.44,928,25
2024,Kaduna,Kaura,9.07,1065,32
2024,Kaduna,Kubau,8.82,935,19
2024,Kaduna,Kudan,9.1,1184,19
2024,Kaduna,Kachia,6.42,946,28
2024,Kaduna,Birnin-Gwari,3.32,1273,19
2024,Kaduna,Kaduna South,5.24,1257,47
2024,Kaduna,Chikun,8.83,1300,24
2024,Kaduna,Igabi,7.25,1458,35
2024,Kaduna,Kaduna North,3.44,1450,30
2024,Kaduna,Lere,4.59,1659,44
2024,Kaduna,Kajuru,8.53,1427,18
2024,Kaduna,Markafi,9.07,1311,47
2024,Kaduna,Kauru,7.13,1552,38
2024,Kaduna,Kagarko,2.83,1437,38
2024,Kaduna,Sabon-Gari,2.92,1624,32
2024,Kaduna,Sanga,5.33,1647,45
2024,Kaduna,Jaba,6.68,1580,16
2024,Kaduna,Zango-Kataf,9.94,1567,41
2024,Kaduna,Zaria,2.72,1497,25
2024,Kano,Dawakin Tofa,2.27,1410,25
2024,Kano,Doguwa,5.93,1363,43
2024,Kano,Dala,2.86,1637,21
2024,Kano,Makoda,2.02,1358,29
2024,Kano,Fagge,8.19,1626,47
2024,Kano,Gabasawa,5.18,1468,32
2024,Kano,Kunchi,5.95,1293,19
2024,Kano,Garko,7.05,1164,17
2024,Kano,Nasarawa,7.85,1119,27
2024,Kano,Garum Mallam,1.07,1212,15
2024,Kano,Ungogo,9.6,1354,33
2024,Kano,Kibiya,3.52,1273,12
2024,Kano,Kura,8.03,1286,12
2024,Kano,Gaya,4.57,1076,25
2024,Kano,Kiru,6.73,1247,25
2024,Kano,Gezawa,3.77,1142,18
2024,Kano,Ajingi,2.9,1190,30
2024,Kano,Madobi,6.81,1413,23
2024,Kano,Tudun Wada,7,1288,18
2024,Kano,Tsanyawa,7.27,1067,35
2024,Kano,Tofa,6.09,1168,33
2024,Kano,Albasu,1.43,1183,31
2024,Kano,Kabo,4.38,1894,30
2024,Kano,Minjibir,6.89,2084,86
2024,Kano,Tarauni,5.57,1914,60
2024,Kano,Takai,2.49,2029,64
2024,Kano,Sumaila,3.87,1995,40
2024,Kano,Kumbotso,3.48,1977,39
2024,Kano,Shanono,3.46,1868,66
2024,Kano,Warawa,4.98,1725,40
2024,Kano,Bagwai,2.8,1793,30
2024,Kano,Bebeji,3.78,2175,55
2024,Kano,Bichi,2.14,1817,64
2024,Kano,Rogo,6.56,1856,72
2024,Kano,Wudil,2.27,1756,64
2024,Kano,Rimin Gado,6.61,1675,34
2024,Kano,Rano,4.5,2122,40
2024,Kano,Gwale,6.43,2053,58
2024,Kano,Bunkure,4.65,1778,64
2024,Kano,Gwarzo,8.91,2165,84
2024,Kano,Dambatta,4.93,1676,70
2024,Kano,Dawakin Kudu,3.34,1958,72
2024,Kano,Kano Municipal,1.59,1248,40
2024,Kano,Karaye,7.52,1172,28
2024,Katsina,Dutsi,6.79,1509,29
2024,Katsina,Malumfashi,9.15,1505,29
2024,Katsina,Rimi,4.05,1544,38
2024,Katsina,Kurfi,7.26,1170,17
2024,Katsina,Daura,8.04,1200,21
2024,Katsina,Danja,9.36,1193,27
2024,Katsina,Dandume,6.59,1242,17
2024,Katsina,Katsina,4.6,1168,20
2024,Katsina,Safana,8.32,1464,18
2024,Katsina,Sabuwa,2.48,1214,39
2024,Katsina,Kusada,8.43,1293,19
2024,Katsina,Dan Musa,5.42,1192,39
2024,Katsina,Bindawa,4.01,1144,23
2024,Katsina,Batagarawa,9.73,1216,26
2024,Katsina,Charanchi,1.07,1154,27
2024,Katsina,Mai'adua,1.65,1186,14
2024,Katsina,Musawa,3.96,1458,29
2024,Katsina,Ingawa,6.64,1334,28
2024,Katsina,Jibia,4.59,1131,32
2024,Katsina,Baure,1.47,1204,34
2024,Katsina,Sandamu,5.68,1335,19
2024,Katsina,Bakori,3.07,1317,22
2024,Katsina,Batsari,8.4,1382,41
2024,Katsina,Matazu,3.02,1146,21
2024,Katsina,Dutsin-Ma,2.05,1360,39
2024,Katsina,Kafur,2.86,1129,37
2024,Katsina,Faskari,1.4,1136,33
2024,Katsina,Mashi,9.76,1240,20
2024,Katsina,Kankia,6.5,1160,18
2024,Katsina,Kaita,4.87,1382,21
2024,Katsina,Funtua,1.97,1167,22
2024,Katsina,Kankara,7.14,1239,38
2024,Katsina,Zango,3.2,1430,41
2024,Katsina,Mani,7.17,1389,29
2024,Kebbi,Dandi,4.91,1300,23
2024,Kebbi,Jega,4.45,1372,42
2024,Kebbi,Bunza,5.09,1799,15
2024,Kebbi,Ngaski,3.27,1604,34
2024,Kebbi,Birnin Kebbi,3.98,1664,17
2024,Kebbi,Fakai,1.05,1607,23
2024,Kebbi,Koko/Besse,5.54,1523,29
2024,Kebbi,Aleiro,9.16,1849,27
2024,Kebbi,Zuru,1.69,1581,33
2024,Kebbi,Sakaba,7.47,1685,30
2024,Kebbi,Gwandu,6.45,1545,22
2024,Kebbi,Augie,9.63,1633,24
2024,Kebbi,Argungu,7.14,1700,36
2024,Kebbi,Kalgo,3.64,1856,18
2024,Kebbi,Wasagu/Danko,3.5,1568,31
2024,Kebbi,Arewa-Dandi,3.45,1826,20
2024,Kebbi,Suru,9.64,1817,17
2024,Kebbi,Maiyama,9.82,1585,21
2024,Kebbi,Bagudo,1.69,1636,29
2024,Kebbi,Shanga,4.01,1705,20
2024,Kebbi,Yauri,1.8,1645,36
2024,Kogi,Ajaokuta,5.62,1435,23
2024,Kogi,Ankpa,2.43,1748,17
2024,Kogi,Dekina,1.48,1858,33
2024,Kogi,Ibaji,7.52,1721,23
2024,Kogi,Idah,3.15,1638,32
2024,Kogi,Kogi,1.19,1665,13
2024,Kogi,Bassa,4.16,1917,25
2024,Kogi,Yagba East,3.5,1649,32
2024,Kogi,Yagba West,7.88,1690,36
2024,Kogi,Lokoja,6.25,1821,36
2024,Kogi,Mopa-Muro,4.4,1929,17
2024,Kogi,Ofu,4.78,1611,18
2024,Kogi,Ogori/Magongo,9.67,1935,14
2024,Kogi,Okehi,3.57,1829,26
2024,Kogi,Okene,9.41,2122,15
2024,Kogi,Olamabolo,3.08,1697,34
2024,Kogi,Omala,1.01,1708,29
2024,Kogi,Igalamela-Odolu,9.43,1850,25
2024,Kogi,Kabba/Bunu,9.91,1670,36
2024,Kogi,Ijumu,7.01,1433,16
2024,Kogi,Adavi,4.02,1386,15
2024,Kwara,Ekiti,8.96,1600,11
2024,Kwara,Edu,3.66,1450,13
2024,Kwara,Offa,9.41,1358,9
2024,Kwara,Ilorin South,5.2,1344,10
2024,Kwara,Pategi,5.45,1496,17
2024,Kwara,Ilorin East,9.04,1393,14
2024,Kwara,Kaiama,6.69,1456,11
2024,Kwara,Ilorin East,6.08,1773,16
2024,Kwara,Ilorin West,6.47,1553,11
2024,Kwara,Baruten,9.27,1747,16
2024,Kwara,Ifelodun,3.1,1439,15
2024,Kwara,Oyun,1.9,1619,9
2024,Kwara,Oke-Ero,6.82,1439,9
2024,Kwara,Moro,7.86,1334,8
2024,Kwara,Ilorin South,3.31,1610,8
2024,Kwara,Isin,9.1,1718,15
2024,Kwara,Irepodun,3.61,1343,11
2024,Kwara,Asa,8.14,1562,14
2024,Lagos,Ikorodu,6.58,1331,12
2024,Lagos,Ajeromi-Ifelodun,1.27,1497,17
2024,Lagos,Ikeja,1.75,1471,14
2024,Lagos,Badagry,2.65,1748,17
2024,Lagos,Alimosho,9.55,1575,12
2024,Lagos,Amuwo-Odofin,1.91,1564,10
2024,Lagos,Eti-Osa,1.94,1723,10
2024,Lagos,Shomolu,8.8,1629,11
2024,Lagos,Apapa,4.74,1739,9
2024,Lagos,Surulere,6.64,1731,12
2024,Lagos,Oshodi-Isolo,5.06,1517,18
2024,Lagos,Agege,1.2,1346,10
2024,Lagos,Kosofe,4.97,1377,23
2024,Lagos,Ifako-Ijaye,5.37,1385,15
2024,Lagos,Lagos Mainland,6.01,1548,19
2024,Lagos,Lagos Island,5.45,1469,12
2024,Lagos,Ibeju/Lekki,1.36,1303,25
2024,Lagos,Mushin,9.21,1411,16
2024,Lagos,Ojo,5.91,1489,18
2024,Lagos,Epe,1.93,1299,10
2024,Lagos,Ibeju/Lekki,6.47,1211,21
2024,Nasarawa,Wamba,7.35,1217,9
2024,Nasarawa,Karu,2.7,1419,19
2024,Nasarawa,Lafia,4.12,1202,12
2024,Nasarawa,Nasarawa-Eggon,9.51,1208,18
2024,Nasarawa,Doma,5.68,1312,12
2024,Nasarawa,Toto,2.84,1284,23
2024,Nasarawa,Nasarawa,7.91,1224,21
2024,Nasarawa,Awe,2.12,1410,23
2024,Nasarawa,Akwanga,6.25,1565,21
2024,Nasarawa,Obi,2.82,1244,23
2024,Nasarawa,Kokona,2.33,1454,14
2024,Nasarawa,Keffi,7.8,1537,22
2024,Nasarawa,Keana,5.7,1285,21
2024,Niger,Edati,5.69,1493,20
2024,Niger,Suleja,8.44,1443,23
2024,Niger,Muya,7.56,1213,20
2024,Niger,Bida,1.22,1444,22
2024,Niger,Mokwa,1.34,1281,9
2024,Niger,Shiroro,4.44,1371,9
2024,Niger,Mariga,7.21,1195,19
2024,Niger,Borgu,2.54,1535,24
2024,Niger,Bosso,6.5,1312,13
2024,Niger,Mashegu,8.81,1659,31
2024,Niger,Gbako,9.69,1511,29
2024,Niger,Lapai,3.39,1565,33
2024,Niger,Agwara,6.28,1553,18
2024,Niger,Chanchaga,8.3,1473,27
2024,Niger,Agaie,7.99,1369,32
2024,Niger,Tafa,4.27,1286,21
2024,Niger,Lavun,4.57,1464,20
2024,Niger,Gurara,4.91,1474,31
2024,Niger,Kontagora,5.37,1364,23
2024,Niger,Rafi,7.98,1633,20
2024,Niger,Wushishi,7.05,1589,25
2024,Niger,Magama,4.48,1578,31
2024,Niger,Paikoro,3.52,1357,20
2024,Niger,Rijau,9.87,1565,19
2024,Niger,Katcha,7.94,1360,19
2024,Ogun,Remo North,8.15,1307,30
2024,Ogun,Ifo,8.78,3185,57
2024,Ogun,Egbado South,1.1,3817,52
2024,Ogun,Egbado North,7.35,3586,38
2024,Ogun,Ijebu North East,8.92,3129,45
2024,Ogun,Ikenne,4.69,3604,28
2024,Ogun,Ijebu North,5.62,4116,27
2024,Ogun,Ijebu East,3.06,3537,57
2024,Ogun,Ado-Odo/Ota,5.72,4073,65
2024,Ogun,Abeokuta North,6.82,3993,63
2024,Ogun,Abeokuta South,5.66,3352,62
2024,Ogun,Ipokia,2.36,3187,57
2024,Ogun,Obafemi-Owode,1.32,3448,41
2024,Ogun,Imeko-Afon,6.95,3425,61
2024,Ogun,Odeda,7.58,3061,37
2024,Ogun,Ijebu Ode,1.38,3894,31
2024,Ogun,Odogbolu,5.78,3397,40
2024,Ogun,Shagamu,7.13,3754,30
2024,Ogun,Ogun waterside,2.12,3191,64
2024,Ogun,Ewekoro,7.53,3369,54
2024,Ondo,Akoko South West,6.53,3647,47
2024,Ondo,Akoko South East,4.22,3181,35
2024,Ondo,Idanre,7.56,3189,55
2024,Ondo,Ondo East,7.76,3572,63
2024,Ondo,Okitipupa,7.83,738,10
2024,Ondo,Ondo West,1.97,636,9
2024,Ondo,Akoko North East,9.3,695,17
2024,Ondo,Akoko North West,6.77,813,9
2024,Ondo,Ifedore,3.24,683,18
2024,Ondo,Irele,4.7,681,11
2024,Ondo,Ose,8.28,643,15
2024,Ondo,Ile-Oluji-Okeigbo,3.68,778,8
2024,Ondo,Akure South,7.7,806,13
2024,Ondo,Odigbo,2.71,639,17
2024,Ondo,Ilaje,4.88,627,21
2024,Ondo,Ese-Odo,6.05,801,20
2024,Ondo,Akure North,4.87,768,18
2024,Ondo,Owo,4.29,816,13
2024,Osun,Boripe,4.96,717,9
