state,lga,year,fvi_score,fvi_category,exposure_index,sensitivity_index,adaptive_capacity_index,annual_rainfall_mm,population_exposed_thousands,area_flooded_km2,economic_loss_million_ngn,flood_events
Rivers,Emohua,2018,8.02,High,8.83,8.64,4.83,3466,33,58,733.3,1
Rivers,Emohua,2019,7.44,High,8.3,8.27,5.92,2795,41,35,465.9,1
Rivers,Emohua,2020,8.23,High,9.02,8.69,4.28,3404,25,48,604.8,3
Rivers,Emohua,2021,7.27,High,8.18,7.53,5.1,3224,48,46,608.5,3
Rivers,Emohua,2022,8.93,High,10,9.72,4.78,3969,54,30,373.9,3
Rivers,Emohua,2023,8.33,High,8.82,9.93,5.84,3154,23,35,464.8,2
Rivers,Emohua,2024,8.08,High,9.14,8.7,5.29,3352,62,59,778.6,2
Rivers,Etche,2018,8.12,High,9.43,8.26,4.79,2809,42,41,518.3,2
Rivers,Etche,2019,8.36,High,10,8.32,4.86,3621,20,45,548.4,2
Rivers,Etche,2020,8.24,High,9.74,8.55,5.39,2853,58,45,582.3,2
Rivers,Etche,2021,8.52,High,9.6,9.11,4.84,3133,45,44,543.8,2
Rivers,Etche,2022,8.8,High,9.81,9.89,5.37,3838,45,59,764.3,1
Rivers,Etche,2023,8.54,High,10,8.92,5.16,3160,25,74,902.3,2
Rivers,Etche,2024,8.63,High,10,9.6,6.04,3187,57,45,594.2,2
Rivers,Gokana,2018,7.34,High,7.82,7.97,4.86,2891,29,28,354.9,1
Rivers,Gokana,2019,8.39,High,10,8.4,4.82,3650,22,62,795.3,2
Rivers,Gokana,2020,8.3,High,8.6,9.32,4.35,3129,31,51,637.9,3
Rivers,Gokana,2021,8.48,High,9.44,9.05,4.61,3436,34,52,631.6,1
Rivers,Gokana,2022,7.76,High,8.74,8.73,6.14,3593,45,68,862.4,1
Rivers,Gokana,2023,8.66,High,9.62,10,5.92,3327,58,38,468.3,2
Rivers,Gokana,2024,7.77,High,8.44,8.79,5.65,3448,41,78,958.9,2
Rivers,Ikwerre,2018,8.04,High,8.37,9.29,5.11,3675,37,46,578.2,2
Rivers,Ikwerre,2019,8.49,High,9.86,9.23,5.73,2859,49,43,525.0,3
Rivers,Ikwerre,2020,8.13,High,10,7.56,4.47,3220,46,35,466.3,1
Rivers,Ikwerre,2021,7.94,High,8.02,9.33,5.02,3205,30,36,473.1,2
Rivers,Ikwerre,2022,8.23,High,10,8.01,4.85,3835,51,46,596.3,1
Rivers,Ikwerre,2023,8.53,High,8.84,9.89,4.81,4016,59,56,695.1,3
Rivers,Ikwerre,2024,8.98,High,10,9.68,4.47,3425,61,76,980.1,2
Rivers,Khana,2018,8.44,High,10,8.9,5.57,3398,31,29,353.5,1
Rivers,Khana,2019,7.93,High,8.67,8.8,5.3,3735,54,37,456.9,2
Rivers,Khana,2020,8.45,High,9.07,9.12,4.12,3628,57,27,344.5,2
Rivers,Khana,2021,7.67,High,8.22,8.85,5.82,3804,38,51,641.0,2
Rivers,Khana,2022,7.46,High,8.6,7.51,4.92,3729,45,31,388.9,2
Rivers,Khana,2023,7.42,High,8.44,7.67,5.12,3479,25,38,466.1,3
Rivers,Khana,2024,8.58,High,9.52,9.47,5.09,3061,37,46,609.5,3
Rivers,Obio-Akpor,2018,8.4,High,10,8.86,5.73,2982,49,54,670.8,2
Rivers,Obio-Akpor,2019,8.29,High,8.24,9.64,4.3,3554,46,60,763.9,1
Rivers,Obio-Akpor,2020,8.59,High,9.49,9.76,5.57,3215,46,50,633.8,2
Rivers,Obio-Akpor,2021,7.12,High,8.01,7.78,5.98,3079,41,29,354.1,2
Rivers,Obio-Akpor,2022,8.2,High,9.34,8.95,5.58,3298,57,30,400.5,3
Rivers,Obio-Akpor,2023,7.46,High,9.14,7.59,6.16,3942,43,43,540.1,1
Rivers,Obio-Akpor,2024,8.47,High,9.24,9.78,5.7,3894,31,33,428.6,2
Rivers,Ogba/Egbema/Ndoni,2018,7.57,High,8.72,7.39,4.36,3354,38,29,379.3,3
Rivers,Ogba/Egbema/Ndoni,2019,7.65,High,8.44,8.43,5.48,3253,22,32,427.8,2
Rivers,Ogba/Egbema/Ndoni,2020,8.29,High,8.1,9.82,4.38,3593,35,35,451.0,1
Rivers,Ogba/Egbema/Ndoni,2021,8.18,High,8.61,8.97,4.29,3554,24,25,328.0,3
Rivers,Ogba/Egbema/Ndoni,2022,8.77,High,9.57,9.57,4.42,3467,61,31,412.0,2
Rivers,Ogba/Egbema/Ndoni,2023,7.96,High,9.26,8.65,6.0,3060,45,56,731.7,2
Rivers,Ogba/Egbema/Ndoni,2024,8.29,High,10,8.07,4.69,3397,40,72,887.6,3
Rivers,Ogu-Bolo,2018,8.57,High,9.38,9.38,4.67,3465,52,46,589.6,2
Rivers,Ogu-Bolo,2019,7.46,High,8.28,8.19,5.66,3018,33,51,663.3,3
Rivers,Ogu-Bolo,2020,7.51,High,8.33,7.83,4.77,3440,23,41,512.2,2
Rivers,Ogu-Bolo,2021,7.8,High,9.79,7.56,5.71,3692,34,47,622.4,1
Rivers,Ogu-Bolo,2022,8.17,High,8.97,8.68,4.47,3596,49,27,329.8,2
Rivers,Ogu-Bolo,2023,8.38,High,9.47,8.93,4.88,3148,62,36,442.7,1
Rivers,Ogu-Bolo,2024,8.7,High,10,9.62,5.72,3754,30,72,953.1,2
Rivers,Okrika,2018,7.7,High,8.13,8.68,5.1,3257,51,60,796.3,3
Rivers,Okrika,2019,8.22,High,10,8.53,5.96,3677,33,44,575.0,2
Rivers,Okrika,2020,8.02,High,9.65,7.49,4.17,3087,42,59,730.1,3
Rivers,Okrika,2021,8.71,High,9.78,9.73,5.48,2993,34,51,677.3,1
Rivers,Okrika,2022,8.29,High,9.08,9.41,5.54,3057,22,40,510.7,3
Rivers,Okrika,2023,8.81,High,9.13,10,4.2,3355,27,61,744.5,3
Rivers,Okrika,2024,7.76,High,9.07,8.4,6.14,3191,64,28,363.1,2
Rivers,Omuma,2018,8.2,High,9.81,8.56,5.73,3407,44,20,261.3,3
Rivers,Omuma,2019,8.24,High,9.02,8.72,4.3,3214,53,56,723.3,2
Rivers,Omuma,2020,8.09,High,9.72,8.53,6.08,3124,50,24,309.7,3
Rivers,Omuma,2021,8.42,High,9.24,9.42,5.21,3069,43,54,661.0,2
Rivers,Omuma,2022,8.46,High,10,9.1,5.89,3692,48,50,656.3,1
Rivers,Omuma,2023,7.79,High,8.29,8.4,4.41,3502,33,31,403.0,3
Rivers,Omuma,2024,8.08,High,10,7.85,5.3,3369,54,76,967.4,1
Rivers,Opobo-Nkoro,2018,8.52,High,9.92,9.11,5.47,3174,43,47,601.8,2
Rivers,Opobo-Nkoro,2019,8.15,High,9.94,7.48,4.11,2967,51,43,563.7,3
Rivers,Opobo-Nkoro,2020,8.49,High,9.14,9.21,4.26,3042,38,54,697.0,1
Rivers,Opobo-Nkoro,2021,7.94,High,9.68,7.71,5.09,2954,40,67,840.1,1
Rivers,Opobo-Nkoro,2022,7.74,High,8.09,8.55,4.56,3478,59,49,599.5,3
Rivers,Opobo-Nkoro,2023,8.92,High,9.94,9.77,4.81,4016,53,35,450.2,3
Rivers,Opobo-Nkoro,2024,8.52,High,9.66,9.17,5.08,3647,47,54,712.6,3
Rivers,Oyigbo,2018,8.46,High,9.24,9.24,4.67,2946,30,38,487.0,2
Rivers,Oyigbo,2019,7.76,High,8.62,8.74,5.9,3179,37,29,371.5,3
Rivers,Oyigbo,2020,8.32,High,8.93,9.36,4.95,3117,56,62,789.6,3
Rivers,Oyigbo,2021,7.72,High,9.33,7.67,5.4,2989,27,65,802.7,2
Rivers,Oyigbo,2022,8.2,High,8.2,9.57,4.53,3810,40,49,639.9,2
Rivers,Oyigbo,2023,8.46,High,9.89,9.18,5.83,3935,32,40,529.8,3
Rivers,Oyigbo,2024,8.2,High,10,7.86,4.69,3181,35,59,743.9,3
Rivers,Port Harcourt,2018,8.28,High,8.86,9.33,4.96,3018,47,31,399.8,2
Rivers,Port Harcourt,2019,7.6,High,8.55,7.72,4.53,2870,48,61,785.0,2
Rivers,Port Harcourt,2020,8.11,High,9.85,8.14,5.41,3016,47,59,784.5,1
Rivers,Port Harcourt,2021,8.19,High,8.75,8.97,4.47,3552,46,53,699.3,2
Rivers,Port Harcourt,2022,8.22,High,9.07,8.96,4.94,3860,39,64,827.5,1
Rivers,Port Harcourt,2023,8.09,High,9.08,8.83,5.37,3188,37,58,724.3,3
Rivers,Port Harcourt,2024,8.33,High,10,8.63,5.59,3189,55,50,645.8,3
Rivers,Tai,2018,7.33,High,8.11,7.34,4.25,3594,39,21,265.0,1
Rivers,Tai,2019,8.25,High,10,8.1,4.93,2963,26,24,317.7,3
Rivers,Tai,2020,8.39,High,9.7,8.63,4.68,3618,26,46,611.6,2
Rivers,Tai,2021,8.59,High,10,9.46,5.96,3312,22,39,502.7,2
Rivers,Tai,2022,8.18,High,10,7.79,4.67,3776,33,44,581.5,2
Rivers,Tai,2023,7.95,High,9.57,7.9,5.18,3164,22,36,468.4,3
Rivers,Tai,2024,8.08,High,8.57,9.46,5.64,3572,63,33,431.7,2
Sokoto,Binji,2018,6.23,Medium,6.64,5.81,3.73,723,11,13,169.5,3
Sokoto,Binji,2019,6.35,Medium,5.99,6.96,4.16,647,15,27,339.1,3
Sokoto,Binji,2020,6.59,Medium,5.87,6.82,2.45,589,19,13,167.2,2
Sokoto,Binji,2021,6.88,High,6.74,6.99,3.05,590,12,13,173.7,1
Sokoto,Binji,2022,6.63,Medium,5.88,7.13,2.86,687,16,24,310.4,2
Sokoto,Binji,2023,5.52,Medium,4.84,5.56,3.17,733,8,30,365.1,1
Sokoto,Binji,2024,7.09,High,6.78,7.32,2.73,738,10,26,346.8,1
Sokoto,Bodinga,2018,5.38,Medium,4.52,5.34,2.85,629,10,21,267.0,3
Sokoto,Bodinga,2019,6.14,Medium,6.57,5.53,3.51,719,19,28,372.2,1
Sokoto,Bodinga,2020,6.27,Medium,5.43,7.08,3.67,668,21,21,257.4,3
Sokoto,Bodinga,2021,6.07,Medium,6.04,6.09,3.91,611,20,20,250.3,2
Sokoto,Bodinga,2022,7.22,High,6.83,7.43,2.42,625,18,27,354.9,3
Sokoto,Bodinga,2023,5.99,Medium,4.95,6.47,2.91,622,10,24,292.1,3
Sokoto,Bodinga,2024,6.27,Medium,7.05,5.74,4.23,636,9,19,252.9,3
Sokoto,Dange Shuni,2018,6.51,Medium,5.56,7.13,2.82,675,11,28,345.5,1
Sokoto,Dange Shuni,2019,6.16,Medium,6.8,5.68,4.15,658,20,30,376.4,2
Sokoto,Dange Shuni,2020,5.55,Medium,5.06,5.21,2.79,580,9,30,390.9,1
Sokoto,Dange Shuni,2021,6.1,Medium,5.27,7.02,4.09,717,11,20,264.8,1
Sokoto,Dange Shuni,2022,6.6,Medium,6.34,7.32,4.34,698,10,25,315.8,1
Sokoto,Dange Shuni,2023,5.63,Medium,4.97,6.11,4.03,803,21,22,290.3,3
Sokoto,Dange Shuni,2024,5.94,Medium,5.52,6.01,3.37,695,17,36,464.2,3
Sokoto,Gada,2018,5.82,Medium,4.72,6.77,3.87,672,14,25,304.9,1
Sokoto,Gada,2019,6.24,Medium,6.25,5.89,3.06,676,13,24,296.7,1
Sokoto,Gada,2020,6.11,Medium,5.94,6.26,3.85,754,9,15,186.6,1
Sokoto,Gada,2021,6.04,Medium,5.33,6.8,4.07,642,9,29,376.7,2
Sokoto,Gada,2022,6.01,Medium,5.09,6.56,3.28,674,17,14,182.2,1
Sokoto,Gada,2023,6.14,Medium,6.48,5.53,3.3,720,9,36,463.8,3
Sokoto,Gada,2024,6.28,Medium,5.23,7.21,3.5,813,9,28,346.3,1
Sokoto,Goronyo,2018,6.03,Medium,5.19,6.55,3.35,560,15,19,253.5,1
Sokoto,Goronyo,2019,5.28,Medium,4.81,5.08,3.39,735,14,12,149.0,2
Sokoto,Goronyo,2020,6.39,Medium,6.33,6.7,4.1,684,12,18,234.1,2
Sokoto,Goronyo,2021,5.96,Medium,5.83,5.3,2.43,700,17,27,360.0,2
Sokoto,Goronyo,2022,6.71,High,6.11,7.16,3.0,752,10,33,416.6,1
Sokoto,Goronyo,2023,5.98,Medium,5.51,5.7,2.51,695,9,23,300.0,3
Sokoto,Goronyo,2024,5.54,Medium,5.08,5.33,3.11,683,18,36,456.9,2
Sokoto,Gudu,2018,5.86,Medium,4.5,7.18,4.05,652,14,16,209.0,3
Sokoto,Gudu,2019,5.58,Medium,4.43,6.08,3.13,655,15,28,370.5,2
Sokoto,Gudu,2020,5.62,Medium,5.17,5.27,2.76,692,18,17,223.7,1
Sokoto,Gudu,2021,5.4,Medium,4.58,5.97,4.13,671,16,16,210.6,2
Sokoto,Gudu,2022,6.07,Medium,5.06,6.54,2.85,592,22,36,443.6,2
Sokoto,Gudu,2023,6.54,Medium,6.83,6.49,3.94,717,18,20,267.1,3
Sokoto,Gudu,2024,6.23,Medium,5.64,6.52,3.17,681,11,14,183.0,2
Sokoto,Gwadabawa,2018,5.78,Medium,5.59,5.81,3.9,732,9,13,158.4,3
Sokoto,Gwadabawa,2019,6.46,Medium,5.45,7.28,3.17,633,15,19,238.9,1
Sokoto,Gwadabawa,2020,6.25,Medium,6.59,5.44,2.79,694,9,28,362.3,2
Sokoto,Gwadabawa,2021,5.39,Medium,5.1,5.0,3.28,652,15,29,387.1,1
Sokoto,Gwadabawa,2022,6.18,Medium,6.71,5.38,3.29,620,13,18,225.0,1
Sokoto,Gwadabawa,2023,5.88,Medium,4.77,6.23,2.62,807,19,34,438.6,1
Sokoto,Gwadabawa,2024,6.97,High,6.71,7.06,2.65,643,15,14,180.1,2
Sokoto,Illela,2018,5.04,Medium,4.3,4.99,3.4,632,10,24,303.3,2
Sokoto,Illela,2019,6.3,Medium,6.26,6.15,3.3,656,8,16,204.8,1
Sokoto,Illela,2020,5.89,Medium,4.59,6.77,3.26,685,19,15,192.6,3
Sokoto,Illela,2021,5.95,Medium,5.14,5.96,2.43,672,9,18,226.1,2
Sokoto,Illela,2022,6.33,Medium,6.53,6.06,3.53,753,19,36,468.6,1
Sokoto,Illela,2023,6.63,Medium,6.04,6.97,2.84,653,14,19,238.1,2
Sokoto,Illela,2024,6.27,Medium,5.73,6.44,3.02,778,8,38,478.4,2
Sokoto,Isa,2018,6.08,Medium,6.03,5.31,2.26,559,15,15,183.1,2
Sokoto,Isa,2019,6.47,Medium,6.54,6.51,3.77,595,12,26,325.3,3
Sokoto,Isa,2020,5.92,Medium,6.15,5.18,3.07,663,10,24,319.8,1
Sokoto,Isa,2021,6.1,Medium,5.89,5.77,2.82,727,17,23,304.2,2
Sokoto,Isa,2022,5.59,Medium,5.16,5.57,3.48,588,13,20,256.7,2
Sokoto,Isa,2023,6.45,Medium,5.36,7.35,3.17,788,14,13,161.5,3
Sokoto,Isa,2024,5.81,Medium,6.28,5.34,4.19,806,13,15,196.4,3
Sokoto,Kebbe,2018,6.33,Medium,5.48,7.11,3.54,654,13,23,288.9,1
Sokoto,Kebbe,2019,5.85,Medium,4.98,6.75,4.21,587,15,17,210.9,2
Sokoto,Kebbe,2020,6.05,Medium,4.9,6.96,3.5,572,11,23,280.8,1
Sokoto,Kebbe,2021,5.26,Medium,4.95,4.95,3.49,666,18,13,173.8,2
Sokoto,Kebbe,2022,6.14,Medium,6.88,5.0,3.07,718,22,33,424.2,1
Sokoto,Kebbe,2023,6.57,Medium,7.09,6.45,4.26,739,16,20,244.2,3
Sokoto,Kebbe,2024,6.5,Medium,6.56,6.88,4.36,639,17,29,374.4,1
Sokoto,Kware,2018,5.99,Medium,6.16,5.42,3.23,722,9,29,361.2,3
Sokoto,Kware,2019,5.6,Medium,4.34,6.56,3.79,596,9,29,368.3,1
Sokoto,Kware,2020,6.25,Medium,5.19,7.14,3.4,763,11,17,216.1,1
Sokoto,Kware,2021,6.33,Medium,6.96,5.91,4.08,616,9,26,345.4,2
Sokoto,Kware,2022,5.64,Medium,4.8,5.63,2.65,720,13,32,416.8,2
Sokoto,Kware,2023,6.03,Medium,6.78,5.33,4.08,722,9,36,455.0,2
Sokoto,Kware,2024,6.46,Medium,4.95,7.55,2.71,627,21,38,466.7,3
Sokoto,Rabah,2018,5.44,Medium,5.15,5.02,3.14,728,10,30,394.8,2
Sokoto,Rabah,2019,6.83,High,6.58,6.96,2.92,589,20,12,146.9,3
Sokoto,Rabah,2020,6.03,Medium,6.08,5.64,3.29,686,13,13,167.6,3
Sokoto,Rabah,2021,5.65,Medium,4.82,6.01,3.39,667,7,13,166.7,1
Sokoto,Rabah,2022,6.55,Medium,6.16,6.87,3.34,785,21,26,338.9,3
Sokoto,Rabah,2023,6.41,Medium,7.11,5.77,3.7,613,21,25,310.7,3
Sokoto,Rabah,2024,6.74,High,6.31,7.6,4.11,801,20,34,439.0,2
Sokoto,Sabon Birni,2018,6.52,Medium,6.52,6.36,3.15,619,7,24,317.0,1
Sokoto,Sabon Birni,2019,6.55,Medium,6.83,6.01,2.91,623,7,26,319.9,1
Sokoto,Sabon Birni,2020,5.56,Medium,4.85,5.76,3.44,627,8,25,305.3,2
Sokoto,Sabon Birni,2021,6.16,Medium,6.07,5.68,2.68,764,7,30,380.1,1
Sokoto,Sabon Birni,2022,6.29,Medium,5.71,6.82,3.58,698,11,29,368.7,2
Sokoto,Sabon Birni,2023,5.87,Medium,6.43,5.28,4.1,713,18,30,389.1,1
Sokoto,Sabon Birni,2024,6.44,Medium,5.35,7.22,2.94,768,18,19,237.1,1
Sokoto,Shagari,2018,5.77,Medium,4.43,6.81,3.62,576,8,11,146.2,1
Sokoto,Shagari,2019,6.56,Medium,5.8,7.25,3.27,643,9,15,194.6,1
Sokoto,Shagari,2020,5.54,Medium,5.56,5.42,4.24,632,10,24,304.1,2
Sokoto,Shagari,2021,6.38,Medium,5.93,6.82,3.61,684,15,25,314.3,3
Sokoto,Shagari,2022,6.72,High,6.92,6.81,3.84,764,8,32,419.2,2
Sokoto,Shagari,2023,6.19,Medium,5.36,7.03,3.83,789,15,32,419.7,1
Sokoto,Shagari,2024,6.73,High,6.08,7.49,3.49,816,13,25,306.5,1
Sokoto,Silame,2018,5.35,Medium,5.49,4.83,3.88,616,15,26,346.6,1
Sokoto,Silame,2019,5.93,Medium,5.63,6.12,3.85,616,18,31,395.1,3
Sokoto,Silame,2020,6.3,Medium,5.59,6.79,3.24,749,16,13,171.1,2
Sokoto,Silame,2021,6.3,Medium,5.47,6.56,2.57,706,11,26,318.3,3
Sokoto,Silame,2022,5.74,Medium,5.37,5.28,2.6,727,22,16,198.1,1
Sokoto,Silame,2023,6.28,Medium,5.79,6.17,2.54,713,22,29,355.3,2
Sokoto,Silame,2024,6.61,Medium,7.16,5.89,3.04,717,9,37,472.3,2
Sokoto,Sokoto North,2018,6.1,Medium,4.42,6.98,2.32,632,20,17,225.7,1
Sokoto,Sokoto North,2019,5.22,Medium,4.72,4.93,3.2,623,8,30,378.2,2
Sokoto,Sokoto North,2020,5.81,Medium,4.93,5.77,2.34,668,13,18,237.4,2
Sokoto,Sokoto North,2021,6.42,Medium,6.45,6.23,3.28,680,21,13,164.8,3
Sokoto,Sokoto North,2022,5.76,Medium,5.15,6.26,4.02,734,12,12,155.2,3
Sokoto,Sokoto North,2023,6.62,Medium,7.05,5.84,2.69,673,16,29,358.7,1
Sokoto,Sokoto North,2024,5.84,Medium,5.18,5.9,2.93,820,14,35,439.7,2
Sokoto,Sokoto South,2018,6.1,Medium,6.73,5.36,3.69,700,11,12,154.7,1
Sokoto,Sokoto South,2019,6.31,Medium,5.01,7.3,3.09,693,21,23,301.1,2
Sokoto,Sokoto South,2020,6.15,Medium,6.61,5.65,3.78,702,18,29,375.8,3
Sokoto,Sokoto South,2021,6.51,Medium,5.31,7.24,2.56,668,20,23,280.2,1
Sokoto,Sokoto South,2022,5.36,Medium,4.73,5.61,3.88,781,9,16,209.4,1
Sokoto,Sokoto South,2023,6.39,Medium,5.69,7.07,3.55,699,21,37,475.7,3
Sokoto,Sokoto South,2024,5.93,Medium,5.92,5.83,3.85,613,11,39,517.1,1
Sokoto,Tambuwal,2018,5.71,Medium,5.94,5.29,3.94,687,10,25,324.7,2
Sokoto,Tambuwal,2019,5.96,Medium,5.98,5.91,3.99,597,13,31,414.5,2
Sokoto,Tambuwal,2020,5.88,Medium,5.63,5.95,3.78,609,21,14,185.6,1
Sokoto,Tambuwal,2021,5.95,Medium,5.31,5.88,2.65,693,15,22,292.5,3
Sokoto,Tambuwal,2022,5.65,Medium,4.74,5.85,2.93,727,22,20,254.4,1
Sokoto,Tambuwal,2023,6.08,Medium,6.84,5.4,4.08,692,18,24,293.3,2
Sokoto,Tambuwal,2024,6.4,Medium,6.61,6.13,3.51,766,20,27,338.2,3
Sokoto,Tangaza,2018,6.26,Medium,6.08,5.98,2.83,562,16,11,133.9,2
Sokoto,Tangaza,2019,6.28,Medium,5.12,7.05,2.93,661,7,11,136.1,2
Sokoto,Tangaza,2020,6.41,Medium,6.56,6.17,3.43,763,21,17,209.2,3
Sokoto,Tangaza,2021,5.91,Medium,6.07,5.46,3.5,741,22,27,334.3,1
Sokoto,Tangaza,2022,5.97,Medium,5.86,6.15,4.17,724,12,24,312.8,3
Sokoto,Tangaza,2023,5.93,Medium,5.67,5.58,2.88,610,12,14,181.8,1
Sokoto,Tangaza,2024,6.39,Medium,5.05,7.29,2.72,757,16,20,255.0,3
Sokoto,Tureta,2018,6.18,Medium,6.02,6.13,3.4,597,8,28,368.8,1
Sokoto,Tureta,2019,6.19,Medium,6.07,6.26,3.68,568,8,21,268.8,1
Sokoto,Tureta,2020,6.21,Medium,5.14,7.2,3.63,640,10,33,421.7,3
Sokoto,Tureta,2021,6.43,Medium,6.31,6.13,2.71,585,21,12,160.0,2
Sokoto,Tureta,2022,6.31,Medium,5.3,6.95,2.94,785,16,28,339.5,2
Sokoto,Tureta,2023,6.06,Medium,5.06,7.26,4.34,764,15,24,304.9,2
Sokoto,Tureta,2024,6.58,Medium,6.65,6.52,3.44,687,18,34,421.7,3
Sokoto,Wamako,2018,5.93,Medium,5.69,5.78,3.32,729,18,29,365.6,1
Sokoto,Wamako,2019,6.15,Medium,6.63,5.59,3.68,642,9,15,195.5,3
Sokoto,Wamako,2020,6.58,Medium,6.9,5.91,2.73,702,19,29,385.5,3
Sokoto,Wamako,2021,5.71,Medium,6.0,5.08,3.63,729,13,26,317.5,3
Sokoto,Wamako,2022,6.89,High,6.12,7.39,2.57,675,13,26,329.8,2
Sokoto,Wamako,2023,5.73,Medium,5.28,5.3,2.49,733,19,24,301.2,3
Sokoto,Wamako,2024,5.55,Medium,5.02,5.49,3.25,698,15,23,293.5,3
Sokoto,Wurno,2018,5.32,Medium,4.79,5.55,4.09,733,17,22,275.5,3
Sokoto,Wurno,2019,6.38,Medium,5.85,6.58,2.94,642,18,27,330.2,1
Sokoto,Wurno,2020,6.16,Medium,6.79,5.58,3.92,589,8,13,173.6,2
Sokoto,Wurno,2021,6.84,High,6.38,7.41,3.39,748,12,12,159.0,1
Sokoto,Wurno,2022,5.38,Medium,4.67,5.72,3.85,655,11,17,217.3,3
Sokoto,Wurno,2023,6.71,High,6.26,7.34,3.66,708,11,23,298.5,1
Sokoto,Wurno,2024,6.29,Medium,5.71,6.87,3.69,616,23,28,363.2,2
Sokoto,Yabo,2018,5.67,Medium,6.2,4.76,3.58,553,10,17,213.3,3
Sokoto,Yabo,2019,5.76,Medium,4.88,6.47,3.89,689,10,26,326.3,1
Sokoto,Yabo,2020,5.1,Medium,4.41,5.34,4.01,597,16,28,361.7,3
Sokoto,Yabo,2021,6.11,Medium,5.95,6.39,4.12,631,15,18,231.8,1
Sokoto,Yabo,2022,6.08,Medium,5.41,6.63,3.65,753,18,26,316.2,2
Sokoto,Yabo,2023,6.31,Medium,5.15,7.08,2.9,618,9,37,483.1,1
Sokoto,Yabo,2024,6.73,High,7.12,6.12,2.82,640,9,28,368.1,1
Taraba,Ardo Kola,2018,6.96,High,7.32,6.7,3.22,1202,28,25,318.7,3
Taraba,Ardo Kola,2019,6.0,Medium,5.36,6.47,3.63,1041,25,46,565.1,2
Taraba,Ardo Kola,2020,7.1,High,7.3,6.73,2.58,1157,24,42,524.0,1
Taraba,Ardo Kola,2021,6.9,High,7.37,6.31,2.86,1169,15,25,328.4,1
Taraba,Ardo Kola,2022,7.25,High,7.18,7.09,2.27,1103,29,31,402.5,1
Taraba,Ardo Kola,2023,6.57,Medium,6.23,6.98,3.56,1195,30,22,273.7,1
Taraba,Ardo Kola,2024,7.45,High,7.06,7.98,2.82,1162,20,46,575.9,2
Taraba,Bali,2018,6.89,High,6.42,7.35,3.08,1155,21,44,534.8,2
Taraba,Bali,2019,6.23,Medium,5.43,7.05,3.8,1241,23,31,385.6,3
Taraba,Bali,2020,6.77,High,7.54,6.32,3.86,1028,31,50,638.2,3
Taraba,Bali,2021,6.78,High,7.86,5.72,3.28,1333,27,43,543.9,2
Taraba,Bali,2022,6.2,Medium,6.34,5.95,3.56,1169,19,33,415.5,2
Taraba,Bali,2023,6.16,Medium,6.21,5.9,3.42,1036,31,46,601.4,2
Taraba,Bali,2024,7.0,High,6.58,7.82,3.82,1069,27,39,488.5,3
Taraba,Donga,2018,5.66,Medium,5.29,5.67,3.6,1206,14,20,252.5,3
Taraba,Donga,2019,6.55,Medium,6.3,6.14,2.14,1104,16,26,326.4,3
Taraba,Donga,2020,6.19,Medium,6.35,5.53,2.8,1142,20,37,458.3,2
Taraba,Donga,2021,7.16,High,6.64,7.55,2.56,1231,14,53,704.9,2
Taraba,Donga,2022,6.96,High,6.88,7.12,3.17,1362,17,33,402.5,1
Taraba,Donga,2023,6.59,Medium,6.87,6.62,4.01,1116,23,50,627.5,3
Taraba,Donga,2024,5.96,Medium,5.75,5.85,3.39,1359,29,40,508.1,1
Taraba,Gashaka,2018,6.06,Medium,5.6,5.65,2.19,1182,31,38,482.6,1
Taraba,Gashaka,2019,6.2,Medium,6.23,5.47,2.39,1109,16,46,601.7,3
Taraba,Gashaka,2020,7.36,High,7.07,7.39,2.13,1086,13,18,231.3,2
Taraba,Gashaka,2021,6.45,Medium,6.34,6.21,2.85,1258,17,24,320.3,1
Taraba,Gashaka,2022,6.89,High,6.78,6.57,2.25,1201,34,43,537.7,2
Taraba,Gashaka,2023,6.6,Medium,6.29,7.1,3.8,1105,18,35,443.5,2
Taraba,Gashaka,2024,7.24,High,7.68,6.87,2.89,1407,15,55,700.5,1
Taraba,Gasso,2018,6.97,High,7.15,6.9,3.24,1250,24,41,542.7,2
Taraba,Gasso,2019,6.14,Medium,5.64,5.94,2.47,1019,18,25,315.7,2
Taraba,Gasso,2020,6.78,High,7.0,6.39,2.9,1175,26,46,606.9,1
Taraba,Gasso,2021,6.69,Medium,6.86,5.96,2.21,1064,33,45,564.2,3
Taraba,Gasso,2022,6.34,Medium,6.44,5.63,2.44,1267,25,48,636.0,2
Taraba,Gasso,2023,7.53,High,7.49,7.76,2.83,1348,28,31,409.0,2
Taraba,Gasso,2024,6.98,High,6.99,6.71,2.49,1240,28,37,462.1,3
Taraba,Ibi,2018,5.91,Medium,6.08,5.41,3.45,1212,27,21,272.8,1
Taraba,Ibi,2019,6.12,Medium,5.83,5.5,2.06,1184,20,17,209.7,3
Taraba,Ibi,2020,6.54,Medium,6.9,6.25,3.6,1246,29,38,484.8,1
Taraba,Ibi,2021,7.18,High,6.58,7.9,3.07,1018,27,52,634.6,1
Taraba,Ibi,2022,7.54,High,7.94,7.2,2.57,1331,34,31,401.1,3
Taraba,Ibi,2023,7.53,High,7.21,7.94,2.63,1037,25,43,570.8,2
Taraba,Ibi,2024,6.41,Medium,6.18,6.38,3.06,1136,30,24,304.0,3
Taraba,Jalingo,2018,6.53,Medium,7.26,5.49,2.85,940,29,39,515.1,1
