year,place,lga,state,fpi_score,annual_rainfall_mm,population_exposed_thousands
2026,Duru,Dutse,Jigawa,2,1752,0.522
2026,Dutsi,Dutsi,Katsina,9.86,1981,0.637
2026,Dutsin Ma,Dutsin-Ma,Katsina,2.38,1894,0.977
2026,Eban,Mashegu,Niger,5.23,1996,0.516
2026,EBUTE METTA,Lagos Mainland,Lagos,7.45,1461,0.93
2026,EDDE,Ede North,Osun,2.2,227,0.815
2026,Effon-Alaiye,Oriade,Osun,7.77,601,0.663
2026,Egbe,Yagba West,Kogi,6.26,480,0.772
2026,EHA-AMUFU,Isi-Uzo,Enugu,9.78,1235,0.963
2026,Ehor,Uhunmwonde,Edo,6.66,594,0.902
2026,Ejigbo,Ejigbo,Osun,6.7,1139,0.768
2026,ENUGU,Enugu North,Enugu,1.8,827,0.733
2026,ENUGU-EZIKE,Igbo-Eze North,Enugu,3.69,1394,0.613
2026,Epe,Epe,Lagos,5.14,471,0.669
2026,Eruwa,Ibarapa East,Oyo,2.9,966,0.956
2026,Esabang,Obubra,Cross River,7.88,907,0.508
2026,Fagan Kawo,Sule-Tankarkar,Jigawa,9.26,878,0.628
2026,Falali,Sumaila,Kano,6.48,1225,0.723
2026,Faskari,Faskari,Katsina,9.33,168,0.855
2026,Fellagi,Mashegu,Niger,3.39,651,0.662
2026,Fika,Fika,Yobe,4.68,454,0.506
2026,Fokku,Kebbe,Sokoto,5.98,1675,0.836
2026,Foniweitoro,Southern Ijaw,Bayelsa,1.04,961,0.539
2026,Forcados,Burutu,Delta,7.92,247,0.774
2026,Frukama,Bomadi,Delta,2.6,819,0.591
2026,Fuka,Muya,Niger,8.57,1134,0.592
2026,FUNTUA,Funtua,Katsina,2.1,1612,0.81
2026,Fuskam Mata,Bassa,Plateau,8.66,190,0.625
2026,Gabarin,Darazo,Bauchi,2.47,663,0.5
2026,Gada,Gada,Sokoto,4.59,1688,0.745
2026,Gadam,Kwami,Gombe,9.24,1893,0.559
2026,Gadau,Itas/Gadau,Bauchi,3.6,944,0.833
2026,Gadna,Shiroro,Niger,4.39,681,0.887
2026,Gafiya,Kaita,Katsina,8.07,758,0.857
2026,Gajale,Bebeji,Kano,3.63,1618,0.748
2026,Gajiram,Nganzai,Borno,5.39,1242,0.593
2026,Galadi,Maigatari,Jigawa,8.81,1929,0.929
2026,Galadi,Shinkafi,Zamfara,5.43,585,0.61
2026,Gamawa,Gamawa,Bauchi,7.42,585,0.588
2026,Gamu,Ganye,Adamawa,6.62,561,0.608
2026,Gana,Mokwa,Niger,2.8,1875,0.829
2026,Ganegi,Edati,Niger,7.36,1348,0.949
2026,Ganga,Chikun,Kaduna,8.13,474,0.684
2026,Gangara,Giwa,Kaduna,4.33,381,0.547
2026,Ganua,Tambuwal,Sokoto,8.73,1767,0.882
2026,Garki,Garki,Jigawa,1.69,1994,0.838
2026,Garkida,Gombi,Adamawa,5.87,1879,0.756
2026,Garko,Garko,Kano,9.64,1937,0.872
2026,Garun Gabbas,Malam Madori,Jigawa,2.82,1742,0.758
2026,Garun Kurama,Lere,Kaduna,2.99,1967,0.775
2026,Garunguna,Karasuwa,Yobe,6.26,1373,0.682
2026,Gashagar,Mobbar,Borno,6.18,381,0.539
2026,Gashua,Bade,Yobe,4.93,1684,0.966
2026,Gaska,Fune,Yobe,7.75,620,0.687
2026,Gaya,Gaya,Kano,8.4,206,0.55
2026,Gayar,Alkaleri,Bauchi,8.3,628,0.844
2026,Gbaki,Mokwa,Niger,1.02,1087,0.645
2026,Gberia,Kaiama,Kwara,8.89,1351,0.802
2026,GBOKO,Gboko,Benue,4.77,227,0.691
2026,Gbongan,Aiyedade,Osun,9.16,1951,0.786
2026,Geauri,Tsafe,Zamfara,7.34,449,0.871
2026,Geidam,Geidam,Yobe,6.56,838,0.727
2026,Gereng,Girei,Adamawa,4.48,185,0.609
2026,Gerkawa,Mikang,Plateau,7.1,311,0.808
2026,Geza,Dandi,Kebbi,1.43,1074,0.783
2026,Gezawa,Gezawa,Kano,9.16,1388,0.74
2026,Gidan Bahagu,Kachia,Kaduna,5.43,293,0.711
2026,Gidan Makera,Illela,Sokoto,6,680,0.546
2026,Gidan Rai,Doma,Nasarawa,9.69,303,0.972
2026,Gimi,Markafi,Kaduna,7.64,465,0.971
2026,Gindiri,Mangu,Plateau,3.74,370,0.977
2026,Giro,Suru,Kebbi,3.3,624,0.858
2026,Giro-Masa,Shanga,Kebbi,4.5,507,0.507
2026,Gitata,Karu,Nasarawa,9.61,1270,0.719
2026,Golbembal,Gassol,Taraba,7.62,127,0.765
2026,GOMBE,Gombe,Gombe,4.92,799,0.984
2026,Goniri,Gujba,Yobe,2.81,1798,0.687
2026,Gubber,Tarmua,Yobe,5.22,929,0.838
2026,Gubi,Bauchi,Bauchi,7.92,315,0.941
2026,Gubugbu,Edu,Kwara,7.75,1454,0.823
2026,Gudi,Akwanga,Nasarawa,6.02,1852,0.698
2026,Guga,Bakori,Katsina,4.32,1611,0.757
2026,Guidan Kurau,Sabon Birni,Sokoto,4.15,1231,0.726
2026,Gujba,Gujba,Yobe,1.8,1574,0.604
2026,Gulani,Gulani,Yobe,4.71,111,0.969
2026,Gulbin Boka,Mariga,Niger,3.51,960,0.767
2026,Gulu,Lapai,Niger,4.7,375,0.845
2026,Gulumba Gana,Bama,Borno,9.58,1593,0.877
2026,Guma,Mashi,Katsina,3.45,261,0.869
2026,GUMEL,Gumel,Jigawa,3.67,1506,0.889
2026,Gummi,Gummi,Zamfara,9.75,1965,0.967
2026,Gumsa,Geidam,Yobe,9.55,1531,0.992
2026,Gumsi,Machina,Yobe,8.85,1031,0.552
2026,Gurai,Magama,Niger,9.29,1327,0.579
2026,Gurin,Fufore,Adamawa,7.26,416,0.648
2026,Gusau,Gusau,Zamfara,8.18,588,0.909
2026,Gwadadi,Rabah,Sokoto,1.44,177,0.72
2026,Gwagwada,Chikun,Kaduna,1.66,556,0.651
2026,Gwanara,Baruten,Kwara,8.62,1857,0.909
2026,GWARAM,Gwaram,Jigawa,2.62,1281,0.903
2026,Gwasero,Baruten,Kwara,6.55,387,0.747
2026,Gwashi,Bukkuyum,Zamfara,6.45,403,0.949
2026,HADEJIA,Hadejia,Jigawa,5.72,127,0.535
2026,Hamdullahi,Albasu,Kano,5.95,1981,0.786
2026,Harbo,Jahun,Jigawa,7.05,228,0.85
2026,Hardo Buba,Biriniwa,Jigawa,5.05,1069,0.892
2026,Hong,Hong,Adamawa,1.56,509,0.749
2026,IBADAN,Ibadan North West,Oyo,8.39,1893,0.83
2026,Ibeto,Magama,Niger,2.63,1169,0.964
2026,Ibi,Ibi,Taraba,2.68,1575,0.773
2026,Ibillo,Akoko-Edo,Edo,7.66,1280,0.734
2026,Iboro,Egbado North,Ogun,6.54,665,0.705
2026,Ida,Kagarko,Kaduna,9,1160,0.668
2026,Idah,Idah,Kogi,3.15,627,0.554
2026,Idanre,Idanre,Ondo,6.75,293,0.919
2026,Idi-lya,Ido,Oyo,3.33,593,0.87
2026,Idoani,Ose,Ondo,2.74,1229,0.771
2026,Idon,Kauru,Kaduna,9.23,1204,0.734
2026,Ifaki,Ido-Osi,Ekiti,6.38,1832,0.931
2026,Ife,Yagba East,Kogi,6.99,1945,0.661
2026,IFE,Ife East,Osun,8.87,306,0.94
2026,Iferri,Mariga,Niger,5.72,1531,0.889
2026,Ifon,Ose,Ondo,4.87,1985,0.74
2026,Igabi,Igabi,Kaduna,3.52,1582,0.873
2026,Igana,Iwajowa,Oyo,4.53,610,0.991
2026,Igangan,Ibarapa North,Oyo,5.55,1812,0.65
2026,Igbaja,Ifelodun,Kwara,7.56,1947,0.689
2026,Igbara-Odo,Ekiti South West,Ekiti,6.56,1602,0.935
2026,Igbekhue,Orhionmwon,Edo,9.92,1526,0.57
2026,Igbessa,Ado-Odo/Ota,Ogun,7.37,1664,0.582
2026,Igbetti,Olorunsogo,Oyo,3.52,1320,0.551
2026,Igbo Ora,Ibarapa Central,Oyo,6.29,151,0.988
2026,Igboho,Orelope,Oyo,9.91,307,0.873
2026,Igbor,Gwer East,Benue,2.94,1989,0.656
2026,Igbotako,Okitipupa,Ondo,3.08,641,0.68
2026,Ignohemwen,Ovia North East,Edo,5.79,393,0.916
2026,Igumale,Ado,Benue,3.06,1568,0.901
2026,IHIALA,Ihiala,Anambra,1.41,803,0.726
2026,IJEBU-ODE,Ijebu Ode,Ogun,6.21,789,0.716
2026,Ijero,Ijero,Ekiti,1.8,1549,0.774
2026,Ikang,Akpabuyo,Cross River,1.21,1071,0.523
2026,Ikara,Ikara,Kaduna,5.85,1122,0.504
2026,Ikerre,Ikere,Ekiti,1.3,1223,0.833
2026,IKIRE,Isokan,Osun,9.95,860,0.941
2026,IKIRUN,Ifelodun,Osun,3.39,914,0.702
2026,IKOM,Ikom,Cross River,3.7,1252,0.521
2026,IKORODU,Ikorodu,Lagos,5.1,1078,0.659
2026,Ikosi,Epe,Lagos,1.94,261,0.95
2026,Ikot Ubo,Nsit Ubium,Akwa Ibom,8.72,474,0.762
2026,Ikot-Ekpene,Ikot Ekpene,Akwa Ibom,9.3,418,0.514
2026,ILA ORANGUN,Ila,Osun,9.63,816,0.74
2026,Ilaro,Egbado South,Ogun,6.33,1107,0.573
2026,ILESHA,Ilesha East,Osun,8.61,1595,0.834
2026,Ilesha-Ibariba,Baruten,Kwara,7.78,1407,0.557
2026,Illo,Bagudo,Kebbi,3.27,1548,0.527
2026,ILORIN,Ilorin West,Kwara,6.14,1720,0.766
2026,Ilumawfin,Epe,Lagos,4.44,1693,0.886
2026,Ilu-Omoba,Aiyekire (Gbonyin),Ekiti,1.57,301,0.538
2026,Imorun,Odigbo,Ondo,7.56,347,0.85
2026,Ingawa,Ingawa,Katsina,5.81,951,0.709
2026,Inyanagu,,,7.75,1723,0.785
2026,Ipetu,Oriade,Osun,8.6,730,0.766
2026,Iporo,Oye,Ekiti,1.07,642,0.677
2026,Iranyin,Surulere,Oyo,6.22,143,0.954
2026,Irele,Irele,Ondo,8.95,922,0.755
2026,Iri,Rijau,Niger,9.77,593,0.747
2026,Irrua,Esan Central,Edo,2.4,905,0.589
2026,ISA,Isa,Sokoto,8.5,1853,0.952
2026,Isampo,Bomadi,Delta,3.66,1662,0.934
2026,Isanlu-Esa,Yagba West,Kogi,9.83,755,0.7
2026,Ise,Ise/Orun,Ekiti,1.42,104,0.768
2026,ISEYIN,Iseyin,Oyo,1.02,494,0.614
2026,Ishaga,Oshodi-Isolo,Lagos,6.56,358,0.707
2026,Itapa,Oye,Ekiti,4.66,1413,0.811
2026,Itas,Itas/Gadau,Bauchi,8.71,497,0.941
2026,Itobe,Ofu,Kogi,1.78,1843,0.888
2026,Iwerekun,Ibeju/Lekki,Lagos,5.78,940,0.516
2026,IWO,Iwo,Osun,7.37,475,0.947
2026,Iyahe,Yala,Cross River,4.07,1661,0.981
2026,Izge Rana,Gwoza,Borno,6.44,1761,0.771
2026,Izom,Gurara,Niger,9.66,1859,0.54
2026,J. Abdullahi,Bali,Taraba,8.94,133,0.748
2026,Jada,Jada,Adamawa,7.65,1249,0.729
2026,Jajibiriri,Yunusari,Yobe,9.28,1320,0.627
2026,Jakusko,Jakusko,Yobe,9.18,1148,0.767
2026,Jalam,Damban,Bauchi,2.88,1248,0.566
2026,JALINGO,Jalingo,Taraba,2.39,750,0.87
2026,JAMAARE,Jama'are,Bauchi,7.15,1635,0.718
2026,Jambako,Maradun,Zamfara,4.92,1611,0.653
2026,Jarang,Mayo-Belwa,Adamawa,4.12,1094,0.814
2026,Jarmowo,Giade,Bauchi,8.67,1551,0.816
2026,JEBBA,Moro,Kwara,5.8,1643,0.949
2026,Jega,Jega,Kebbi,7.74,1357,0.629
2026,Jege,Yagba East,Kogi,4.42,678,0.943
2026,Jen,Lau,Taraba,6.44,1760,0.818
2026,Jere,Kagarko,Kaduna,7.11,662,0.793
2026,Jiberu,Girei,Adamawa,5.69,559,0.993
2026,Jibiya,Jibia,Katsina,7.26,237,0.545
2026,Jilli,Gubio,Borno,6.51,167,0.95
2026,Jima,Gbako,Niger,7.88,1415,0.881
2026,Jimeta,Yola North,Adamawa,6.25,1937,0.682
2026,Jinjere,Kogi,Kogi,3.41,853,0.938
2026,JOS,Jos North,Plateau,5.53,932,0.597
2026,KABBA,Kabba/Bunu,Kogi,9.38,1361,0.932
2026,Kabogi,Mashegu,Niger,6.71,728,0.879
2026,Kachako,Takai,Kano,3.55,666,0.681
2026,Kachia,Kachia,Kaduna,4.13,1566,0.961
2026,Kadagiwa,Wurno,Sokoto,8.44,1081,0.767
2026,Kadaura,Birnin-Gwari,Kaduna,3.08,172,0.991
2026,Kade,Shanga,Kebbi,8.38,1493,0.707
2026,KADUNA,Kaduna North,Kaduna,1.37,1948,0.55
2026,KAFANCHAN,Jema'a,Kaduna,8.04,442,0.989
2026,Kafin,Paikoro,Niger,2.75,1733,0.79
2026,Kagarko,Kagarko,Kaduna,2.72,313,0.905
2026,Kaiama,Kaiama,Kwara,2.54,1306,0.839
2026,Kaingwa,Arewa-Dandi,Kebbi,9.17,489,0.566
2026,Kainyehu,Toto,Nasarawa,9.93,1108,0.609
2026,Kajiji,Shagari,Sokoto,9.68,644,0.598
2026,Kakangi,Birnin-Gwari,Kaduna,4.59,1394,0.727
2026,Kala Kafra,Kala/Balge,Borno,5.49,503,0.667
2026,Kalgo,Kalgo,Kebbi,5.78,933,0.636
2026,Kali,Borgu,Niger,3.99,420,0.812
2026,Kalmai,Billiri,Gombe,8.93,264,0.899
2026,Kamba,Dandi,Kebbi,9.94,161,0.829
2026,KANGI,Shanga,Kebbi,9.07,1648,0.652
2026,Kankara,Kankara,Katsina,6.37,1981,0.911
2026,Kankiya,Kankia,Katsina,4.81,1011,0.847
2026,Kanya Baba,Babura,Jigawa,6.79,1129,0.936
2026,Karagu,Yunusari,Yobe,2.99,1248,0.624
2026,Karama,Gagarawa,Jigawa,9.53,1969,0.652
2026,Karauchi,Maru,Zamfara,8.71,1713,0.558
2026,Karaye,Karaye,Kano,3.26,1980,0.856
2026,Kare,Fika,Yobe,2.67,470,0.861
2026,Kariari,Bursari,Yobe,8.51,1845,0.794
2026,Karim Lamido,Karim-Lamido,Taraba,1.69,1975,0.711
2026,Karo,Mokwa,Niger,3.21,1306,0.846
2026,Karshi,Abuja Municipal,Federal Capital Territory,4.41,127,0.939
2026,Karunji,Baruten,Kwara,5.06,994,0.57
2026,Kataergi,Katcha,Niger,1.27,243,0.968
2026,Katagum,Zaki,Bauchi,4.16,872,1
2026,Katami,Silame,Sokoto,1.73,1540,0.729
2026,Katamma,Jakusko,Yobe,5.57,1971,0.606
2026,KATSINA,Katsina,Katsina,5.23,1914,0.737
2026,KATSINA ALA,Katsina-Ala,Benue,8.45,176,0.981
2026,Kaugama,Kaugama,Jigawa,2,1503,0.846
2026,Kaura Namoda,Kaura Namoda,Zamfara,3.59,654,0.53
2026,Kazaure,Kazaure,Jigawa,5.31,784,0.938
2026,Keana,Keana,Nasarawa,6.77,558,0.506
2026,Kebbe,Kebbe,Sokoto,5.64,1397,0.963
2026,KEFFI,Keffi,Nasarawa,3.64,378,0.815
2026,Keffin Hausa,Kafin Hausa,Jigawa,4.55,907,0.727
2026,Kembu,Ngaski,Kebbi,4.61,726,0.92
2026,Kende,Bagudo,Kebbi,9.69,1815,0.556
2026,Kenu,Baruten,Kwara,9.42,1128,0.89
2026,Kerun,Bukkuyum,Zamfara,8.61,1891,0.715
2026,Kesangala,Nganzai,Borno,7.19,1259,0.576
2026,Kilogbe,Baruten,Kwara,8.32,883,0.687
2026,Kinsha,Gamawa,Bauchi,2.1,538,0.909
2026,Kiri,Shelleng,Adamawa,5.53,481,0.664
2026,Kirikasama,Kiri Kasamma,Jigawa,4.47,1837,0.996
2026,KISHI,Irepo,Oyo,6.97,1811,0.831
2026,Kiyawa,Kiyawa,Jigawa,2.21,1782,0.64
2026,Kogin Baba,Toungo,Adamawa,7.83,1063,0.61
2026,KOKO,Shanga,Kebbi,2.82,910,0.718
2026,Kokori,Ethiope East,Delta,8.14,1331,0.933
2026,Kokuwa,Gulani,Yobe,2.51,651,0.747
2026,Kombo,Balanga,Gombe,9.61,1198,0.881
2026,Konduga,Konduga,Borno,5.68,1797,0.933
2026,Konkul,Maiha,Adamawa,8.92,1806,0.547
2026,Konkwesso,Borgu,Niger,4.57,1528,0.98
2026,KONTAGORA,Kontagora,Niger,3.29,1037,0.611
2026,Kotonkoro,Mariga,Niger,5.48,707,0.694
2026,Kubacha,Kagarko,Kaduna,2.15,466,0.864
2026,Kubli,Borgu,Niger,2.58,414,0.579
2026,Kudan,Kudan,Kaduna,7.62,1210,0.515
2026,Kujakwa,Kuje,Federal Capital Territory,7.56,754,0.943
2026,Kuje,Abuja Municipal,Federal Capital Territory,1.43,674,0.949
2026,Kukawa,Kukawa,Borno,3.17,278,0.613
2026,Kumagunnam,Yusufari,Yobe,6.9,585,0.669
2026,Kumshe,Bama,Borno,7.73,1587,0.737
2026,Kumuo,Shira,Bauchi,9.83,813,0.849
2026,Kunchi,Kunchi,Kano,4.55,922,0.639
2026,Kunya,Minjibir,Kano,6.48,816,0.767
2026,Kura,Kura,Kano,9.38,1844,0.553
2026,Kurama Suko,Fakai,Kebbi,3.94,1068,0.928
2026,Kurdula,Gudu,Sokoto,8.96,255,0.689
2026,Kurfi,Kurfi,Katsina,9.82,1159,0.678
2026,Kurua,Tureta,Sokoto,8.58,415,0.774
2026,Kurugin Maidowa,Mariga,Niger,9.7,732,0.639
2026,Kurukuru,Sabon Birni,Sokoto,7.68,1783,0.51
2026,Kusheriki,Rafi,Niger,4.83,1784,0.76
2026,Kutigi,Lavun,Niger,7.48,1821,0.611
2026,Kutiluko,Agaie,Niger,2.53,993,0.546
2026,Kutiwenji,Lavun,Niger,2.78,1849,0.832
2026,Kwadaga,Birnin-Gwari,Kaduna,8.19,1585,0.678
2026,Kwajaffa Babur,Hawul,Borno,5.35,936,0.64
2026,Kwali,Kwali,Federal Capital Territory,3.82,715,0.584
2026,Kware,Kware,Sokoto,9.53,1372,0.756
2026,Kwiambana,Maru,Zamfara,3.29,1487,0.821
2026,Kwolla,Qua'an Pan,Plateau,9.59,336,0.538
2026,Lafagu,Bagudo,Kebbi,8.4,725,0.775
2026,Lafia,Dekina,Kogi,8.03,804,0.961
2026,LAFIAGI,Edu,Kwara,1.45,630,0.633
2026,LAGOS,Eti-Osa,Lagos,4.36,1475,0.948
2026,Lalupon,Lagelu,Oyo,4.89,994,0.712
2026,Lame,Toro,Bauchi,8.16,922,0.646
2026,Laminga,Nasarawa,Nasarawa,3.39,1365,0.758
2026,Langtang,Langtang North,Plateau,1.13,1858,0.595
2026,Lanlate,Ibarapa East,Oyo,2.58,1925,0.993
2026,Lantewa,Tarmua,Yobe,3.4,848,0.77
2026,Lapai,Lapai,Niger,1.66,1110,0.984
2026,Lau,Lau,Taraba,9.71,1499,0.688
2026,Lema,Arewa-Dandi,Kebbi,8.72,339,0.774
2026,LERE,Tafawa-Balewa,Bauchi,9.71,422,0.863
2026,Letugbene,Ekeremor,Bayelsa,6.76,1884,0.662
2026,Libba,Maiyama,Kebbi,3.92,730,0.96
2026,Limanti,Mafa,Borno,6.44,483,0.724
2026,Little Gombi,Gombi,Adamawa,3.98,1672,0.547
2026,Ljaiye,Itesiwaju,Oyo,6.88,473,0.917
2026,LOGOMANI,Ngala,Borno,5.3,1297,0.753
2026,LOKOJA,Lokoja,Kogi,5.46,1224,0.605
2026,Lollo,Bagudo,Kebbi,6.3,1180,0.972
2026,Madalla,Suleja,Niger,9.15,1254,0.558
2026,Madara,Katagum,Bauchi,9.27,1206,0.718
2026,Mafa,Mafa,Borno,1.14,1004,0.52
2026,Magami,Gusau,Zamfara,1.13,1756,0.825
2026,Magumeri,Magumeri,Borno,8.4,1448,0.726
2026,Mahuta,Fakai,Kebbi,9.62,253,0.716
2026,Mai Gora,Faskari,Katsina,9.14,778,0.855
2026,MAIDUGURI,Maiduguri,Borno,6.82,452,0.754
2026,Maigatari,Maigatari,Jigawa,5.4,668,0.888
2026,Maiha,Maiha,Adamawa,3.98,1704,0.709
2026,Maimadi,Alkaleri,Bauchi,1.82,140,0.882
2026,Mainok,Kaga,Borno,1.02,702,0.839
2026,Maiyema,Maiyama,Kebbi,6.47,621,0.86
2026,MAKURDI,Makurdi,Benue,5.13,370,0.964
2026,Mala,Gassol,Taraba,2.24,111,0.508
2026,Malissa,Gwandu,Kebbi,7.89,1632,0.703
2026,Mallamji,Tureta,Sokoto,8.79,764,0.863
2026,Malum Maja,Dikwa,Borno,1.02,1297,0.718
2026,Malumfashi,Malumfashi,Katsina,7.9,1547,0.604
2026,Mamu,Ijebu North,Ogun,7.67,1207,0.584
2026,Manegi,Mashegu,Niger,3.7,1136,0.9
2026,Mani,Mani,Katsina,6.69,1490,0.764
2026,Manmagi,Gbako,Niger,5.91,130,0.882
2026,Manu,Tangaza,Sokoto,4.99,591,0.962
2026,Maradun,Maradun,Zamfara,4.16,1206,0.657
2026,Marafa,Fakai,Kebbi,7.05,1984,0.769
2026,Mararaba,Donga,Taraba,2.18,1941,0.514
2026,Marguba,Kaga,Borno,9.27,1455,0.633
2026,Marnona,Wurno,Sokoto,2.32,531,0.834
2026,Marte,Marte,Borno,6.13,343,0.597
2026,Masba,Konduga,Borno,1.41,794,0.937
2026,Mashe,Edu,Kwara,7.97,1658,0.809
2026,Matani,Toto,Nasarawa,8.55,1543,0.528
2026,Matari,Soba,Kaduna,6.26,894,0.705
2026,Mato,Shendam,Plateau,3.2,1777,0.542
2026,Matsena,Machina,Yobe,6.85,1097,0.839
2026,Mayaki,Lapai,Niger,6.95,326,0.815
2026,Mayo Faran,Mayo-Belwa,Adamawa,2.23,1810,0.996
2026,Mayo Lope,Demsa,Adamawa,9.57,1649,0.546
2026,Mayo Ndaga,Sardauna,Taraba,9.9,1001,0.842
2026,Mbara,Vandeikya,Benue,4.28,229,0.727
2026,Meko,Imeko-Afon,Ogun,1.59,215,0.552
2026,Meori,Yusufari,Yobe,8.82,549,0.937
2026,MINNA,Chanchaga,Niger,5.38,1675,0.745
2026,Miringa,Biu,Borno,2.85,579,0.585
2026,Misau,Misau,Bauchi,6.47,539,0.89
2026,Miya,Ganjuwa,Bauchi,7.96,728,0.57
2026,Mogo,Agwara,Niger,5.99,929,0.94
2026,MOKWA,Mokwa,Niger,1.41,1489,0.979
2026,Monguno,Monguno,Borno,2.81,495,0.77
2026,Moniya,Akinyele,Oyo,2.27,1030,0.86
2026,Monkin,Zing,Taraba,6.8,929,0.935
2026,Mopa,Mopa-Muro,Kogi,5.51,1510,0.81
2026,Moriki,Zurmi,Zamfara,3.68,461,0.939
2026,Moroa,Akwanga,Nasarawa,9.78,1800,0.764
2026,Mosalachi,Mokwa,Niger,2.45,1040,0.555
2026,Moshi,Kaiama,Kwara,9.21,510,0.97
2026,Mubi,Mubi South,Adamawa,2.8,576,0.956
2026,Muduru,Mani,Katsina,3.13,444,0.848
2026,Mule,Mashegu,Niger,5.47,379,0.729
2026,Mulgai,Damboa,Borno,9.96,1173,0.538
2026,Mungadi,Maiyama,Kebbi,7.4,340,0.524
2026,Murba,Damaturu,Yobe,4.96,1810,0.529
2026,Muri,Karim-Lamido,Taraba,2.57,281,0.943
2026,Musawa,Musawa,Katsina,6.53,1749,0.934
2026,Mutum Biyu,Gassol,Taraba,2.66,875,0.787
2026,Mutumji,Maru,Zamfara,9.37,570,0.586
2026,Muya,Birnin-Gwari,Kaduna,1.95,609,0.734
2026,NAFADA,Nafada,Gombe,4.84,860,0.501
2026,Namu,Qua'an Pan,Plateau,5.39,1084,0.622
2026,Nasarawa,Shanga,Kebbi,4.92,1025,0.592
2026,Nasarawa,Bukkuyum,Zamfara,7.36,1234,0.973
2026,NASARAWA,Nasarawa,Nasarawa,6.55,993,0.784
2026,Ndashe,Lapai,Niger,5.5,570,0.563
2026,Ngamdu,Kaga,Borno,6.76,601,0.946
2026,Ngelewa,Marte,Borno,2.35,1135,0.561
2026,Ngurore,Yola South,Adamawa,5.46,281,0.857
2026,NGURU,Nguru,Yobe,4.16,1803,0.857
2026,Nikrowa,Ovia South West,Edo,3.45,1391,0.838
2026,Ningi,Ningi,Bauchi,3.98,1815,0.906
2026,Nsukka,Nsukka,Enugu,4.83,529,0.662
2026,Nugmagi,Lapai,Niger,9.49,1871,0.828
2026,Nugurosoye,Bama,Borno,5.96,1645,0.834
2026,Numan,Numan,Adamawa,5.34,257,0.89
2026,Obi,Obi,Nasarawa,3.22,1261,0.86
2026,Obudu,Obudu,Cross River,6.14,1658,0.565
2026,Odenyi,Bassa,Kogi,9.12,315,1
2026,Odo-Ogun,Oyo West,Oyo,7.87,1333,0.674
2026,OFFA,Offa,Kwara,9.04,1420,0.678
2026,OGBOMOSHO,Ogbomosho North,Oyo,5.99,1695,0.701
2026,Ogboro,Saki East,Oyo,3.39,1348,0.772
2026,Ogidigbe,Warri South West,Delta,3.6,1545,0.607
2026,OGOJA,Ogoja,Cross River,5.26,880,0.652
2026,Ogunbayo,Ifelodun,Kwara,9.55,1463,0.889
2026,Oji River Settlement,Oji-River,Enugu,8.28,221,0.716
2026,Okarki,Ahoada West,Rivers,5.41,970,0.827
2026,Oke Igbira,Ikole,Ekiti,3.43,1630,0.746
2026,OKE-IHO,Kajola,Oyo,7.04,1875,0.787
2026,Oke-Ile,Iwajowa,Oyo,1.49,1067,0.904
2026,Okeluse,Ovia North East,Edo,5.1,435,0.66
2026,Oke-Mesi,Ekiti West,Ekiti,1.17,984,0.527
2026,OKENE,Adavi,Kogi,2.48,332,0.982
2026,Okha,Ovia South West,Edo,9.26,715,0.872
2026,Okigwi,Okigwe,Imo,7.4,342,0.528
2026,Okitipupa,Okitipupa,Ondo,5.17,1363,0.952
2026,Okolushe-Egboro,Pategi,Kwara,2.98,785,0.681
2026,Okpari,Ughelli South,Delta,7.01,1016,0.706
2026,Okpiniama,Ogbia,Bayelsa,6.25,533,0.697
2026,Okum Alfa,Eti-Osa,Lagos,7.29,571,0.59
2026,Okumbiri,Brass,Bayelsa,4.11,684,0.666
2026,Okuta,Baruten,Kwara,8.89,1586,0.888
2026,Okwele,Unuimo,Imo,6.26,1186,0.748
2026,Ola,Abeokuta North,Ogun,1.95,1218,0.963
2026,Olojudro,Oluyole,Oyo,6.25,1199,0.658
2026,Olugo,Ankpa,Kogi,6.34,1061,0.668
2026,Omolomo,Warri North,Delta,7.43,1232,0.665
2026,Omu-Aran,Irepodun,Kwara,5.47,1784,0.805
2026,Omuo,Ekiti East,Ekiti,2.39,716,0.541
2026,ONDO,Ondo West,Ondo,3.36,1563,0.566
2026,ONITSHA,Onitsha North,Anambra,3.59,1113,0.626
2026,Ora,Ovia North East,Edo,9.23,115,0.849
2026,Orah,Ovia South West,Edo,9.14,1953,0.9
2026,Ore,Odigbo,Ondo,8.29,752,0.753
2026,Oro,Irepodun,Kwara,4.2,367,0.763
2026,Orogun,Ndokwa West,Delta,8.67,585,0.793
2026,Oron,Oron,Akwa Ibom,4.01,1788,0.916
2026,Oru,Ijebu North,Ogun,1.15,408,0.744
2026,Osenseni,Kogi,Kogi,1.77,434,0.948
2026,OSHOGBO,Osogbo,Osun,6.64,977,0.734
2026,Osi,Ekiti,Kwara,2.56,1177,0.941
2026,Otuan,Southern Ijaw,Bayelsa,2.67,1701,0.536
2026,Otun,Moba,Ekiti,6.19,944,0.926
2026,Oturkpo,Oturkpo,Benue,5.31,1722,0.835
2026,Oviri,Okpe,Delta,5.02,496,0.808
2026,Owerri,Owerri-Municipal,Imo,1.23,1203,0.984
2026,OWO,Owo,Ondo,1.89,647,0.53
2026,OYO,Oyo East,Oyo,3.2,1792,0.812
